TITLE,LIKES,SHARES
"Japanese billionaire space tourist Yusaku Maezawa is putting one of his Basquiat artworks up for sale, an auction house has said, hoping for around $13 million profit on the piece.",10,0
"A consortium of US states announced on Wednesday a joint investigation into TikTok’s possible harms to young users of the platform, which has boomed in popularity especially among children.",11,3
"Jobless, debt ridden, and struggling to feed his children, Nooruddin felt he had no choice but to sell a kidney – one of a growing number of Afghans willing to sacrifice an organ to save their families.",18,1
On the front line in Liberia’s fight to save pangolin from extinction,7,0
"Prime Minister Hun Sen plans to launch the 63km National Road 21 in Kandal province on March 23, after the recent completion of reconstruction work, according to the Ministry of Public Works and Transport.",20,0
"The Japanese government has agreed to provide Cambodian organisations with a total of $264,086 in grants for three projects involving physical rehabilitation, water treatment, and clean water supply for students, according to Japan’s embassy in Phnom Penh.",5,0
"An international team of scientists and fisheries experts were set to release more than 1,000 sizeable fish into a Tonle Sap Lake fish reserve in Siem Reap province over March 4-6.",203,13
National maternal-child health centre unveils breastfeeding ward,4,0
"Two new deaths, 313 Omicron community cases in Cambodia",26,0
"The Ukraine-Russia conflict is seen upending Southeast Asia’s recovery this year, analysts said, as global disruption in the supply of oil and grains is expected to boost prices and dampen consumption.",11,1
"Banteay Srei District Administration in Siem Reap province is working with a number of partners to build a collection of “tokkata yeak”, or giant puppets, for display during national holidays, in the latest imaginative idea to lure local and international visitors to the district just northeast of Siem Reap town.",11,1
"In Opinion:
Now that Russian President Vladimir Putin has launched a full-scale military offensive in Ukraine, we must consider the economic and financial consequences of this massive historic development.",10,1
Preah Sihanouk provincial officials have appealed to business owners and the general public to do their part to keep beaches clean and promote a healthy environment to advance the province as a role model and an economic destination that draws in visitors.,41,0
"During her tenure as Koh Kong governor, she has successfully managed the development of the province according to the government’s strategic plans and policies. She sat down with The Post to discuss the ongoing development of Koh Kong and her future goals while in office.",16,1
"The UN Food and Agriculture Organisation (FAO) on March 3 reaffirmed its commitment to assisting the Kingdom in the pursuit of better food production methods, for overall improved nutrition and economic growth.",5,0
"Australia has reaffirmed its commitment to furthering business dealings with Cambodia, as data from the commerce ministry revealed that bilateral trade volume between the two countries reached $324.492 million in 2021 – a 52 per cent surge year-on-year despite the ongoing Covid-19 crisis.",6,0
"The 'One Health' approach will be important in protecting the health of the public, as part of the fight against the emergence of zoonoses, or infectious diseases that have jumped from non-human animals to humans, according to a health ministry official.",11,0
The agriculture minister on March 3 announced that he had met with the Vietnamese ambassador to Cambodia for talks on agricultural cooperation between the two countries.,6,0
"To stabilise soaring global oil prices amid the heightening crisis between Russia and Ukraine, South Korea on March 2 decided to join the International Energy Agency (IEA) to release 60 million barrels to the market.",14,0
Authorities in Phnom Penh’s Por Sen Chey district dismantled and removed a number of unlicensed billboards along Chaom Chao Street after their owners failed to meet an ultimatum.,8,0
"A senior official at the World Economic Forum (WEF) has expressed support for Cambodia’s chairmanship of ASEAN, committing efforts to find ways of helping the Kingdom achieve its goals in the fields of digital commerce and investment facilitation",14,2
"The Ministry of Land Management, Urban Planning and Construction notified all construction companies and builders that they must not sign contracts for projects that have not yet received permits, lest they face penalties or have their licences revoked.",16,5
The Apsara National Authority (ANA) has further improved the knowledge of its officials – to improve their important work of construction evaluation and ensure they have an in-depth understanding of the legal standards of construction management in the Angkor Archaeological Park.,19,2
"The Fair Finance Cambodia Coalition (FFCC) has called on all financial institutions in the Kingdom to incorporate social, natural resource and other environmental considerations into their credit risk policies and procedures.",6,0
[Advertorial] Kampot farmer harvests business opportunities with sweet bamboo shoots,14,4
"Ek Tha, a veteran journalist, published author and spokesman for the Council of Ministers, has passed away at the age of 51.",7,0
"ASEAN foreign ministers have issued a joint statement calling for an immediate ceasefire in Ukraine, as Cambodia joined 140 countries and seven bloc members to vote in favour of the UN resolution censuring Russia on its military offensive in the embattled nation.",48,4
Sokha Hotel Group has begun work on a 127km long road that will connect its multimillion-dollar development in Kampot province’s Bokor town to the two-lane National Road 4.,59,6
"In Opinion:
Sanctions against Russia to hit financial exchange and energy supply",11,1
An outspoken environmental watchdog has submitted a letter to the Ministry of Environment requesting that the Pursat and Koh Kong provincial environmental departments combat illegal logging and timber hauling at the Phnom Oral Wildlife Sanctuary and the Cardamom Mountains range.,12,0
"Southeast Asia is among the regions of the world hardest hit by climate change, and is especially at risk of losing settlements and infrastructure to sea-level rise, a major new report published on February 28 has shown.",16,3
Officials from the Oddar Meanchey provincial Department of Culture and Fine Arts joined forces with the heritage protection police force to inspect 68 ancient artifacts that were being kept at Chey Udom Chongkal Pagoda in Chongkal district and commune.,9,0
"Vietnam's cashew nut export target this year is $3.8 billion, only slightly up from 2021, according to the Vietnam Cashew Association (Vinacas).",18,2
"Securities regulators and operators are enthusiastic about a recent government decision to continue granting tax incentives for companies that list locally over the next three years, in a bid to stimulate development in the local market.",14,4
"The Phnom Penh Municipal Administration confirmed on March 1 that weddings are neither prohibited nor banned, despite the current high rates of Covid-19 infection – in particular the Omicron variant.",8,3
Australia is committed to continued cooperation with the Cambodian police to combat transnational crime and to transfer the knowledge and skills in the fight against cybercrime and money laundering.,10,0
"The government has drafted official roadmaps for the development of the automotive and electronics sectors in Cambodia, to create more than 22,000 new jobs and raise exports past $2 billion over the next five years.",28,3
Prime Minister Hun Sen has renewed his calls for people to continue the fight against Covid-19 through preventive measures and by keeping their vaccinations up to date.,27,2
Prime Minister Hun Sen inaugurated a 134km stretch of National Road 3 from Phnom Penh to Kampot town on March 2 after 34 months of construction with over $200 million in funding from China.,40,4
Fighting the last inflation war,2,1
"Cambodia exported nearly 2.073 million tonnes of agricultural products in the first two months of 2022, up by over 6.4 per cent year-on-year from more than 1.947 million tonnes, according to Minister of Agriculture, Forestry and Fisheries Veng Sakhon.",23,4
Tourism sector explores options to lure wealthier cruise demographic,19,3
"The Anti-Corruption Unit (ACU) presented some of its achievements at the ninth meeting of the National Anti-Corruption Council, announcing its success in having assets and liabilities declared by public servants for its biannual 2022 inspections.",4,1
[Advertorial] TikTok launches new in-app Digital Literacy Hub with content creators in Cambodia,39,15
"Cambodia and Turkey have agreed to hold the third meeting of the Joint Economic Commission (JEC) “in the near future” to map out practical steps towards reaching the goal of at least $1 billion in annual bilateral trade, by leveraging the economic potential of both countries.",21,3
[Advertorial] ‘Unlocking women’s talents key to developing a prosperous society’,4,1
[Cambodia Education] Teaching and learning at public schools in the 2021-2022 academic year,12,3
"Low water flows in the Mekong River are to blame for the lack of clean water supply in Phnom Penh and surrounding areas, a senior official said while also expressing optimism that the issue might be resolved next year when several clean water facilities are slated for completion.",6,2
"Turkey has pledged to increase cooperation with Cambodia as the chair of ASEAN in 2022, and believes the opening of embassies in the two countries will further elevate bilateral relations.",32,4
"A senior Ministry of Health official has warned that use of the Covid-19 antiviral medicine Molnupiravir before an individual has contracted the disease is dangerous as the treatment is to be used only when one tests positive, and is not to prevent infection.",20,2
"In Opinion:
As the world moves ahead to mark International Women’s Day, the clock on women’s rights is moving backwards. All of us are paying the price.",4,1
"Bilateral trade between Cambodia and South Korea reached $111.324 million in the first month of 2022, a 31.026 per cent surge from $84.963 million in January 2021, according to data from the Korea International Trade Association (KITA).",16,2
"The Singapore International Foundation (SIF) and Khmer-Soviet Friendship Hospital has launched the Enhancing Mental Healthcare Services Project in Phnom Penh. It is expected to benefit about 30,000 people by 2024.",15,1
Chairman of the Hanoi People’s Committee Chu Ngoc Anh has warned that Hanoi will see the peak of the current Covid-19 surge in the middle of March.,3,0
Brave 50-year-old woman tuk-tuk driver supports mom on night shift,47,6
"A feasibility study is underway on a proposed 135km expressway connecting the capital with the Bavet-Moc Bai International Border Gate that links Svay Rieng province with Vietnam’s Tay Ninh, as the government confirms more specifications.",8,4
"The Ministry of Public Works and Transport has announced plans to renovate National Road 4, with plans to expand its width from 7 to 10m. The work is expected to take five years.",58,4
"Minister of Labour and Vocational Training Ith Samheng claimed that more than 60 per cent of women in Cambodia are business owners or entrepreneurs, a rate he said is three times higher than the US.",6,3
"Everyone needs to maintain healthy habits by staying clean and taking care of their personal hygiene while implementing preventive health measures and other guidelines to stop Covid-19 transmission, Prime Minister Hun Sen urged.",11,0
Another 285 Omicron community cases in Cambodia,30,0
"The Ministry of Post and Telecommunications – with technical support from UNESCO – is promoting media and digital literacy in Cambodia through the project “Development of National Media, Information and Digital Literacy (MIDL)”.",6,2
"Prime Minister Hun Sen announced an end to his quarantine period after having been directly exposed to the coronavirus. The premier isolated himself as the number of Omicron community cases in the country had risen to nearly 9,000 as of February 28.",12,0
"Russian President Vladimir Putin laid out conditions late on February 28 for ending his military offensive in Ukraine, as Moscow's forces shelled the country's second city and Western nations prepared even more sanctions.",11,0
The National Election Committee (NEC) and Japanese electoral consultants met on February 25 to share ideas on election preparation and education.,7,0
Officials at the Ministry of Public Works and Transport say that intervention from powerful individuals is still occurring in some instances when they enforce the laws on overloaded vehicles. More than 100 such vehicles were detained recently.,21,4
The Angkor Centre for Conservation of Biodiversity conducted a training course on Buddhism and the environment for 25 monks and local community members in the Sorng Rukhavorn Community Forest from February 22 to 26.,16,1
[Sponsored] Sambat Finance announces winners and soft launches “Kjey PAPA” digital platform,3,0
Another 342 Omicron community cases in Cambodia,26,1
A senior Ministry of Health official on February 27 warned that the new daily transmission cases of the Omicron coronavirus variant have shown no signs of dropping and remain a concern.,21,0
ASEAN foreign ministers have expressed deep concern over the armed conflict between Russia and Ukraine and urged all parties to show the utmost restraint in order to prevent the situation from escalating.,14,1
"The Kingdom’s capital and three towns have received ASEAN Environmental Sustainability Cities Awards for 2021. Certificates of recognition for clean land, water or air were presented by the Ministry of Environment at its headquarters on February 25.",10,0
It brings together some of the most exciting examples of artisan craftsmanship in Cambodia today to provide a “next level” shopping experience to tourists who are after authentic cultural items or souvenirs for friends and family while helping local people earn a living and taking care of the environment.,28,1
CMAC receives Japanese funding for demining in two provinces,23,3
Battambang announces town beautification campaign,29,0
The Tbong Khmum Provincial Administration said the new Cambodia-China Friendship Hospital in the province is set to be inaugurated by Prime Minister Hun Sen in early March.,24,0
Kep provincial authorities are preparing to break ground on construction of a new concrete road along the beach on March 1. The project is funded by a $10 million loan from the Asian Development Bank (ADB).,60,8
"A senior Phnom Penh municipal official said the disposal, sorting and collection of waste in the capital have improved thanks to competition between three companies to provide services – and the participation of residents.",33,1
"The Ministry of Health on February 26 reported 470 new Covid-19 cases, 35 of which were imported and all were confirmed to be the Omicron variant.",28,2
"Prime Minister Hun Sen is placing himself in quarantine for a ‘short period of time’ after having been directly exposed to the coronavirus, he announced late on February 25.",39,1
"More than 680,000 poor and vulnerable households have received financial support through the government’s Cash Transfer Programme during the Covid-19 pandemic.",9,0
"Nearly three million landmines and unexploded ordnance (UXO) were found and destroyed by the Cambodian Mine Action Centre (CMAC) in the last 30 years, with nearly 2,000sq km cleared. This amounts to 75 per cent of the total area cleared across the Kingdom.",26,2
"The Ministry of Culture and Fine Arts has called on authors, artists, companies and students to produce their own work rather than resort to plagiarism. This is to avoid legal complaints, it said.",14,1
"At present, there are nearly 10,000 illegal immigrants who continued to reside in Cambodia without applying for long-term renewals of their visas",13,1
"In 2021, nearly 2,000 cases of dengue fever were detected, while the number of deaths nationwide was eight, a significant reduction over the previous year, according to the National Centre for Parasitology, Entomology and Malaria Control (NCM).",14,0
"Prime Minister Hun Sen has called on relevant institutions to work with customs and excise units to ensure that tax collection goals are met and that action is taken against tax evaders, as the government seeks to shore up the coffers for its ongoing battle against Covid-19.",5,0
The Council for the Development of Cambodia (CDC) reported that Malaysia has invested more than $3.15 billion in the Kingdom as of end-2021.,14,0
The Ministry of Justice and Wildlife Conservation Society Cambodia (WCS Cambodia) conducted the first training courses on “Skills to Address International Wildlife Trafficking for Cambodian Prosecutors and Judges”.,10,1
"Ministry of Health spokeswoman Or Vandine said Omicron cases are not showing any signs of decreasing, with daily transmission cases still growing at a disturbing rate.",27,1
"The paper indicates that Cambodia’s revenue increase ranked third in the trade bloc, behind Vietnam and Malaysia.",17,2
Court: Bail denied for ex-CNRP activist over incitement,4,0
[Advertorial] Gender equality sparks business sector growth,18,4
"One more Covid death, 453 Omicron community cases in Cambodia",29,1
"Cambodia and Malaysia have reaffirmed close diplomatic and economic ties forged over six decades, while also jointly reiterating their intentions to uphold the ASEAN five-point consensus (5PC) and encourage Myanmar to implement them promptly in order to restore peace and stability to the country.",11,0
"The One Window Service Units (OWSU) across the country provided administrative services to more than 440,000 people in 2021, generating more than $21 million in revenue for state coffers.",9,2
"The current nutrition situation in Asia and the Pacific is difficult in many areas across the region. About 40 per cent of its inhabitants cannot afford a healthy diet, and in some areas the fight against hunger has seen reversals rather than advances.",8,0
The past two years of pandemic-induced economic hardships have taken a heavy toll on some of Cambodia’s poorest and most vulnerable citizens.,12,0
Minister of Interior Sar Kheng said a nationwide crackdown on crime was 93 per cent successful and he continued to urge relevant institutions to work harder in the face of global crises that will impact Cambodia.,15,0
"The market for “Preah Vihear Rice” is set to make a major leap, with great potential for value-added growth, after the government on February 21 registered and granted official recognition as a “collective brand” to the rice variety associated with the northern Cambodian province",10,0
"Vietnam is expected to register the highest trade and income gains among Regional Comprehensive Economic Partnership (RCEP) members, according to a World Bank (WB) working paper.",9,2
Myanmar’s State Administration Council (SAC) argued on February 21 that a case alleging genocide against the country’s Rohingya minority has no grounds to proceed.,11,0
"The number of major wildfires worldwide will rise sharply in coming decades due to global warming, and governments are ill-prepared for the death and destruction such mega-blazes trail in their wake, the UN warned on February 23.",12,0
Minister of Interior Sar Kheng has advised that municipal and provincial governors consult with relevant ministries to study the possibility of setting up drug rehabilitation centres to reduce overcrowding in prisons.,14,0
"Prime Minister Hun Sen has paid tribute to deminers across Cambodia, whose efforts in the last 25 years have led to a dramatic decrease in mine-related casualties.",11,1
He warned that vehicle owners who evade tax may have their automobiles “burned” if they continued to do so.,44,3
[Sponsored] H&M finally arrives in Phnom Penh!,201,36
"Einstein’s theory of general relativity holds that a massive body like Earth curves space-time, causing time to slow as you approach the object – so a person on top of a mountain ages a tiny bit faster than someone at sea level.",7,0
"As many as 567 electric vehicle (EV) charging stations with 13,251 fast chargers would be set up across Thailand by 2030, Energy Policy and Planning Office (Eppo) director Wattanapong Kurowat said",9,1
"Having suffered through an extended shutdown period due to Covid-19 restrictions on gatherings and performances, Cambodian circus Phare has officially reopened with shows just as lively and creative as ever before.",36,1
The EU has joined hands with three organisations and committed €7.4 million ($8.4 million) to two programmes which will support the government in strengthening social protection systems.,6,0
Plans for Preah Sihanouk’s Techo Westerdam Park gain traction,13,0
"Vietnam will need to cut taxes and fees, in addition to using the petroleum price stabilisation fund if petrol prices keep rising, said a leader from the Ministry of Industry and Trade (MoIT).",4,1
"President Vladimir Putin ordered Russian troops into two Moscow-backed rebel regions of Ukraine on February 21, defying Western threats of sanctions in a move that could set off a potentially catastrophic war with Kyiv.",13,0
Several ministries and the World Bank have been studying plans for a project to improve solid and plastic waste management in the towns and districts of five provinces.,30,1
Education minister’s speech to NA outlines reform plans,19,0
[Japan Day] Japan continues to improve lives after 20 years,5,0
[Japan Day] A look at the history of implementing the Civil Code on its 10th anniversary,3,1
[Japan Day] Furthering Japan and Cambodia’s ‘rich and diverse relationship’,8,0
"Cambodia was one of only nine countries and territories that saw no significant changes in electricity tariffs between 2019 and 2020, as the Covid-19 pandemic began to sweep across the globe.",11,0
"Cambodia records one new Covid death, 554 Omicron community cases",33,4
"Prime Minister Hun Sen has dismissed rumours of fresh lockdowns in the capital, saying he will not opt for such a response to the Omicron coronavirus variant anywhere in Cambodia despite surging daily Covid-19 case rates.",49,2
"King Norodom Sihamoni on February 15 issued a royal decree granting political rehabilitation to three former senior officials of the Supreme Court-dissolved Cambodia National Rescue Party (CNRP) – Chan Cheng, Ket Khy and Pot Pov.",12,0
"Farming in South Korea evolves with the assistance of IT, AI",6,0
Why crypto creators desire to remain out of the spotlight,8,0
"In Opinion:
On February 21, 1972, Richard Nixon became the first US president to visit the People’s Republic of China, setting in motion a process that would end China’s decades-long isolation and kick-start the emergence of a modern, dynamic economy.",20,0
Food and culture have always been intimately connected and the rich flavours of Cambodian food are accompanied by a fascinating array of stories and traditions that go back centuries.,29,3
"The bank held more than $8 billion in accounts of criminals, dictators and human rights abusers, among others, according to the investigation by a group comprising dozens of media organisations.",11,0
"Vietnam Engine and Agricultural Machinery Corp (VEA) ended 2021 with revenue of 4.02 trillion dong ($176.4 million), an increase of 9.6 per cent compared to 2020.",6,0
"Cambodia booked just $184 million in international tourism revenue last year, marking an 82 per cent nosedive from $1.023 billion in 2020, as the Covid-19 pandemic curtailed travel throughout the world.",10,0
Preah Sihanouk provincial police have been deploying officers to search vehicles for weapons and spot drivers who are under the influence of drugs or alcohol in order to strengthen public safety and maintain order in certain parts of Sihanoukville.,24,0
The Kingdom’s 219 “blue helmets” on February 20 departed for a humanitarian mission in the Central African Republic (CAR).,9,0
"Canada's Mercan Group has entered into a partnership agreement with four local real estate and financial companies to attract more players into the Cambodian real estate market, and create new investment opportunities abroad for local investors.",12,0
"More than 1,000 families have drawn lots for land plots at Boeung 75 in Tuol Pongro commune’s O’Ampil village of Banteay Meanchey province’s Malai district after a long-running dispute was resolved.",19,1
Many rare species of wild animals such as clouded leopards and bears continue to be found in the Cardamom Mountain range.,25,3
The National Election Committee (NEC) has called on all municipal and provincial electoral commissions to ensure the smooth operation of the upcoming commune council elections.,7,0
"Women form an incalculable part of Cambodia’s economy, Prime Minister Hun Sen has declared, as he praised efforts of the Cambodian National Council for Women’s (CNCW) in contributing to the Kingdom’s development over the years.",11,0
"The Ministry of Health and Covid-19 commissions across the country have urged the public to increase vigilance amid a surge in Omicron cases, as some in the capital began stocking up on antiviral medication to prepare for the possibility of catching the virus.",33,0
The designs and collections of the students at MaPa Fashion Design Academy were recently featured in a runway show with 66 models of varying nationalities as part of the students’ graduation projects and to promote the school.,15,0
"The footwear industry has been growing rapidly in the last few years, employing more than 130,000 workers and attracting a lot of new investment in 2021. Cambodian Footwear Association president Ly Khun Thai sits down with The Post’s May Kunmakara to discuss the industry and how the prolonged spread of Covid-19 might affect the industry.",2,0
Pursat provincial governor Cheav Tay on February 18 instructed the One Window Service Unit to review billboards across the province. Any which are damaged should be replaced by their owners by March 1.,9,0
The government is on track to spend more than $2.127 billion or about three-fifths of Cambodia’s state savings of $3.5 billion over the 2020-2022 period to manage the impact of the Covid-19 crisis on key sectors,13,1
An activist monk from the Sorng Rukhavoan Forest Community called on authorities to search for poachers who trapped and killed a banteng in Oddar Meanchey province’s Anlong Veng district on February 18.,19,1
Sar Kheng tells officials to solve encroachment in Battambang province area,14,0
"Ministry of Health spokeswoman Or Vandine has warned that the daily number of Covid-19 cases could soon be in the thousands, should prevention measures not be strictly enforced in the face of rising community transmission of the highly infectious Omicron variant.",37,4
"A temporary ferry service between Koh Pich Island and Koh Norea across Bassac River in the capital will be available daily from February 21, from 6am to 7pm.",35,4
Minister of Environment Say Sam Al on February 18 called on the younger generation to learn how to capitalise on technological innovations and key developments for their personal gain and in the interests of the Kingdom.,7,0
"Everything Will be OK, Cambodian Rithy Panh’s exploration of a dystopian future where animals have enslaved humans and taken over the world, won a Silver Bear for artistic contribution.",15,1
[Post Focus] Seara Cambodia’s innovative solutions strengthening Kingdom’s fitness scene,15,1
PM sends condolence letter to wife of late Cambodia-based Japanese philanthropist,11,0
"The Kingdom has asked for Singapore’s continue support in training the Royal Cambodian Army, and the city-state said it was ready to send trainers or accept troops for a course.",13,0
Daily Omicron community cases in Cambodia top 500,29,1
"The volume of imports and exports handled at the Sihanoukville Special Economic Zone (SSEZ) notched up more than $217 million in the first month of 2022, marking a 45.64 per cent rise year-on-year, according to a statement released by the operator.",13,2
"Cambodia will see a marked uptrend in international tourists from mid-2022 as more travel packages are developed and marketed, according to the Ministry of Tourism.",71,8
Singapore intends to invest in cold storage in Cambodia as the agricultural sector faces a dire need to safely and adequately store quality products to boost exports.,17,1
[Advertorial] Metfone marks 13 years in Cambodia with mission to create ‘A Connected Digital Society’ in the Kingdom,5,0
"The Wildlife Conservation Society Cambodia Programme (WCS) has said it safely released 35 Cantor's giant softshell turtle hatchlings into the wild along the Mekong River on February 17, in Kratie province’s northernmost district of Sambor.",11,0
The national Covid-19 vaccination committee has announced that medically eligible children aged 3-4 can receive a primary two-dose coronavirus vaccine series starting on February 23 – exclusively with the inactivated virus jabs developed by Chinese firms Sinovac and Sinopharm.,5,1
"Cambodia and Hungary have convened their first formal business talks to further boost economic and trade partnerships, as trade between the two countries reached just over $5 million last year.",4,2
The Pailin Provincial Department of Water Resources and Meteorology has laid out four strategic plans to build reservoirs and irrigation systems to supply the agricultural sector. This sector is a priority of the province as more than 70 per cent of the population are farmers.,9,0
"Phnom Penh, along with Kandal and Kep provinces, will no longer be first-priority areas for continued operations to clear anti-personnel mines.",12,0
"Stick to ‘Living with Covid’, PM says as Omicron rages",24,1
"Real estate developer Kim Heang recently made remarks on social media regarding matters related to Cambodia’s national cultural heritage that stirred up controversy and drew denunciations from a number of leading figures in government, academia and even his own associates in the business community.",59,7
The Ministry of Justice and its Thai counterpart have held talks on ASEAN cooperation in the fields of criminal justice and the fight against transnational crime.,2,0
"With cases of the Omicron coronavirus variant on the rise in Cambodia, especially in Phnom Penh, the head of government and the Ministry of Health have urged caution and reminded people to practise preventive measures – particularly in markets.",26,1
The Telecommunication Regulator of Cambodia (TRC) has blocked 14 internet domains which ran illegal gambling websites in Cambodia and one which offered fake visa applications for Pakistan.,9,0
Another 388 Omicron community cases in Cambodia,30,0
"Cambodia and Singapore reiterated their commitment to deepening long-term relations between the two countries, while also agreeing to urge the Myanmar military to fully and expeditiously implement the ASEAN five-point consensus (5PC).",13,0
"Children aged 3 to under 5 will be offered Covid-19 vaccinations, Prime Minister Hun Sen has announced.",15,3
"Thanks to dedicated efforts, the Beijing 2022 Winter Olympic Games can claim to be the first carbon neutral Games.",12,0
"The government has increased retail fuel prices for the fourth bimonthly period in a row, as oil climbs towards $100 per barrel – a trend that has devastated the transport and private-hire sectors and other major petrol consumers ravaged by Covid-induced revenue losses for more than two years.",7,0
"The Phnom Penh Municipal Court has resumed the hearing for Kem Sokha, former leader of the Supreme Court-dissolved Cambodia National Rescue Party (CNRP), on charges of treason and conspiring with a foreign power to overthrow the Cambodian government.",14,1
[Advertorial] Ukraine tensions continue to test oil prices,1,0
"Prime Minister Hun Sen has warned that the crisis in Myanmar could drag on for as long as a decade, should the proposed solutions for peace be too similar to previous ideas – none of which he believed had produced results.",12,0
"Prime Minister Hun Sen expressed his gratitude to Japan for inviting his son Hun Manet to visit, despite the fear of Covid-19. He also welcomed holding future joint military exercises.",34,2
"The Ministry of Foreign Affairs and International Cooperation on February 15 issued a statement allaying concerns about the establishment of the National Internet Gateway (NIG), saying they were unfounded.",0,0
"In Opinion:
Eye care, glasses should be included in our social insurance scheme",13,0
Soaring energy prices have brought massive profits to oil majors – along with fierce criticism from environmentalists and politicians at a time when consumers are left with rising bills.,12,0
Japan beer giant Kirin on February 14 became the latest foreign company to announce that it was leaving Myanmar in the wake of a coup last year and a military crackdown on dissent.,12,0
"Stakeholders are pushing for the transformation and modernisation of agriculture in Cambodia into a resilient, dynamic and high-growth sector that would more vigorously accelerate rehabilitation, poverty alleviation and inclusive growth to contribute to trade and food security.",5,4
"Banteay Meanchey provincial authorities have finished the planting of trees across the entire Zone 3 of the Tonle Sap Lake, with more than 30,000 flooded forest trees and bamboo seedlings planted in an area of about 12,000ha.",23,1
"The National Election Committee (NEC) has prepared a budget of $43 million for the commune council elections scheduled for June 5, a decrease of almost 10 per cent from the 2017 elections.",5,0
"ASEAN is launching a fact-finding mission to accelerate East Timor’s accession into the bloc, a task expected to be completed in the first quarter of 2022, according to the Ministry of Foreign Affairs and International Cooperation.",4,0
"The last remaining Irrawaddy dolphin in the Chheuteal Pool of Stung Treng province was found dead on February 15, with experts concluding that it may have died due to tail injuries caused by an entangled fishing net.",101,23
"Newt Gingrich, former Speaker of the US House of Representatives, praised Prime Minister Hun Sen for his efforts to bring Cambodia out of its civil war and into peace.",10,0
Ministry of Health spokeswoman Or Vandine has observed that the rapid increase in the number of Covid-19 infections can likely be attributed to the large number of wedding ceremonies in recent months as they return to pre-pandemic levels.,47,0
"Sihanoukville is expected to draw in waves of tourists when the world emerges from the coronavirus pandemic, and provincial authorities pulling out all the stops to make that vision a reality, according to Preah Sihanouk provincial deputy governor Long Dimanche.",17,2
The Ministry of Labour and Vocational Training requested that the World Bank further support Technical and Vocational Education and Training (TVET) to develop the skills young people will need to meet the current demands of the labour market.,19,3
The Koh Kong Provincial Administration is rolling out plans for infrastructure and building construction for 2022 as the coastal province attracts increasing interest among investors.,47,2
The Phnom Penh Municipal Court has remanded businessman Duong Ngiep – who was also a senior official at the Ministry of Interior prior to his arrest – in custody at Prey Sar Prison over alleged land fraud.,10,0
"Forest crime, including illegal logging and transportation of timber, is rampant in the Cardamom Mountains Wildlife Sanctuary, according to the environmental watchdog ACNCIPO.",16,1
Daily Omicron community cases in Cambodia down to below 200,16,2
"Authorities and communities in Preah Rumkel commune of Stung Treng province’s Borei O’Svay Sen Chey district say the Irrawaddy dolphin in Anlung Chheuteal is functionally extinct, with the sole remaining dolphin appearing close to death.",42,5
"Cambodia will play host to the three-day ASEAN Foreign Ministers’ Retreat from February 15-17, where seven ASEAN foreign ministers will be meeting in person, notably without the presence of Myanmar, according to the Ministry of Foreign Affairs and International Cooperation.",28,0
Saint Valentine’s Day may now be celebrated worldwide but traditions are often very different – and sometimes have nothing at all to do with romance.,21,1
The European Commission has decided to include certain gas and nuclear activities in its taxonomy – a classification system that offers guidelines on private investment promoting climate neutrality.,9,0
"Donors have provided much-needed humanitarian aid to a community of HIV-positive families in Battambang province’s Roka commune, which has been hit by funding shortages stemming from civil society organisations (CSOs) having their funding cut during the Covid-19 pandemic.",10,0
"Efforts to defuse the crisis in Ukraine via a frenzy of telephone diplomacy failed to ease tensions Saturday, with US President Joe Biden warning that Russia faces “swift and severe costs” if its troops carry out an invasion.",18,2
"Global development progress does not automatically lead to a greater sense of security, according to a new UN Development Programme (UNDP) report on human security released recently in New York.",4,0
"Myanmar's ruling State Administration Council (SAC) on Saturday announced an amnesty for more than 800 prisoners, as it held a parade and show of force in the capital to mark the country’s Union Day.",9,0
Minister of Commerce Pan Sorasak has asked Canada to explore the possibility of establishing a bilateral free trade agreement (FTA) with the Kingdom as soon as practicable to improve trade flows between the two countries.,11,1
"As of December 31, government has provided overseas employment opportunities to more than 1,301,609 workers, including 528,799 women, according to Minister of Labour and Vocational Training Ith Samheng.",12,0
[Advertorial] Wing Bank hosts General Department of Taxation director-general Kong Vibol — showcases its digital innovations in financial solutions,17,0
"The National Election Committee (NEC) officially announced the validity of the 2021 voter list, which consists of 9,205,690 voters, or 87.98 per cent of all eligible citizens aged 18 years and over, including 4,904,832 woman.",4,0
Daily Omicron community cases in Cambodia jump to nearly 500,38,3
"“While drafting this decree, we hope to prepare a precise definition of when the title is to be offered, the obligations of those who hold it and the conditions whereby the title could be stripped from a holder.",14,0
"Three ministries have called on people, especially the young, to take part in controlling the spread of Covid-19, especially Omicron, during Valentine’s Day on February 14.",32,0
Rules set for schools as Omicron spreads,46,2
PM requests more quotas for Cambodia workers in S Korea,8,0
The Ministry of Labour and Vocational Training continues to work with relevant institutions and partners to address safety issue related to transportation for factory workers.,13,0
Cambodia's carbon neutrality strategy a boon to economy,2,0
"The Government Spokesperson Unit recently held its annual press conference offering journalists an opportunity to query the challenges and achievements of government ministries and institutions, in line with the Access to Information law.",5,0
A senior Ministry of Environment official expressed concern over the impact of microplastics and hazardous substances released from plastic waste.,13,1
The national committee tasked with reviewing pardon and sentence reduction requests for prisoners will hold a meeting in March to examine the possibility of granting such requests for the upcoming New Year and Visak Bochea Day.,10,0
